level_now,delta,rain_sum,label
19.600933984842584,-0.6197702314287952,0.37771935694119374,0
20.026211193759206,-0.3271673943182343,0.38893062166278153,0
20.818425667600263,0.11666988252904531,0.8758738294822906,0
19.697464449848226,-0.6076145246311526,0.24757696623003578,0
20.701412504828856,-0.27659600834277853,0.309242489075443,0
18.792815061291186,-1.0475251479749623,0.46626739682839774,0
20.344955785562092,0.15041971848975777,0.8201911020617774,0
19.949623829989168,-0.22239235463980833,0.4206500767736252,0
19.026027775895564,-0.09757253214286621,0.5054317688060925,0
19.951509810310686,0.03330763661857006,0.5110329374202638,0
20.16686200514912,1.0233938026993776,0.2653714759723497,0
21.680330125374265,0.655028323573255,0.310254531504807,0
20.95752353502807,0.8466087662442447,0.39000654002148816,0
20.236149261874935,-0.24834355466832037,0.34838322788016785,0
20.933045377429995,0.9070831072386376,0.562340081257181,0
19.396216516099386,-0.8249987525030917,0.6885093634062728,0
21.435451350879294,0.636740436259462,0.47533432794935226,0
18.246483177135598,-0.5076818047589207,0.2378104847555072,0
18.841588694637704,-1.6169961973934726,0.4996174538072156,0
20.06413390580544,-0.38955362711677566,0.44912400597353863,0
19.22727799683802,-0.6354145830429658,0.7674513117805235,0
20.44569565010116,0.5542054754759498,0.23298216419466522,0
19.53600522840972,0.5417038857309109,0.40426766366911077,0
20.963337759338568,0.6027434041046078,0.6184650306050103,0
19.630037367897025,-0.06901907580751754,0.5915942956453882,0
19.5715042448036,0.2772636734463063,0.4583919896572711,0
18.866399845560448,-0.887968184200222,0.4612676327197827,0
18.584434914063383,-1.0306406553771623,0.6759009485287402,0
20.38031387846123,0.5735091093123721,0.6164960983055675,0
20.410186784397485,0.3043224286866746,0.9248983322453626,0
20.67225588665357,0.6753958495230634,0.5561729712835639,0
21.196600662173545,0.5950115763867316,0.5014397864503644,0
19.828842761537828,-0.2006577412760855,0.5171727580979423,0
20.14320657328354,0.1855155644807489,1.0238146293258772,0
20.754540709957386,0.5344350354518141,0.486350331092484,0
19.60743771789291,0.3441175708549231,0.4714693193757529,0
20.414092726486636,0.2944963463304937,0.49872664323502974,0
19.842119580993078,-0.5009418165219657,0.5135933623878063,0
21.05023548022781,0.12306387122909968,0.37795802263879175,0
21.073566806967698,0.06773493296905642,0.5541884787861495,0
20.621614534589902,0.29996896478748525,0.38098673161330854,0
19.89474819571239,0.19710687942166416,0.5580172028224274,0
20.599695967629376,0.642941044638377,0.20362150296835094,0
22.401204185047458,1.3592807421134125,0.6482868891531612,0
19.330986891823795,-0.6191006053542516,0.5092504477645403,0
19.9233545711726,-0.5581719968513319,0.3467380457082499,0
19.358781693090837,-0.40449087176206433,0.8333703612177065,0
19.62999282730533,0.25852132956503837,0.8781365575496801,0
28.923204558983038,9.492631384868492,10.116635042083887,2
25.06427311980069,6.082007306390228,3.5410703674303923,1
20.085279204537333,-0.04006351469867653,0.4319444891239041,0
18.415041740870635,-1.5338974410143322,0.16768834462210266,0
19.576730559599074,-1.1307693467081634,0.18576145982834327,0
20.619228274278964,-0.06166188977698184,0.5185673885331319,0
20.962099468101144,1.103583569737559,0.7290025292703154,0
20.41526986827554,-0.23234796853435924,0.25639474637167153,0
20.582702357208973,0.41350269028676223,0.6466065740444038,0
20.457690891937418,0.36328343686955833,0.3250726907817625,0
21.772087664218702,0.464106936382624,0.5321701374494148,0
19.081678785759767,-1.4388519320128594,0.30826527622117594,0
20.638246201157298,0.03253587047586137,0.3976188087894767,0
19.00313264114664,-0.5102611167210114,0.9966764597961586,0
21.121139052871825,0.44308240811806243,0.17616763928368423,0
19.611958877784478,0.25858370393786245,0.4368488118514553,0
21.33971913078461,1.0779093737782404,0.5082457959987943,0
19.357146241205847,-0.2774093429002278,0.6301778718733219,0
20.73398269802936,0.48299116204557535,0.5468173022025186,0
33.40919687660881,12.693163952489712,4.307434262399983,2
19.658142119560534,0.11854021379094348,0.35732467509426585,0
19.19675557240517,-0.3921012532368948,0.7748005751573392,0
20.25428589262754,0.8453496067810775,0.9629054625566659,0
19.846415674747572,0.060512410956693685,0.44306468032479585,0
18.91131566052026,-0.662500687826622,0.37127539869365206,0
19.34509346297364,-0.3988880057595203,0.35028295719511915,0
21.021748123715078,0.3267644263180749,0.4103234055889238,0
19.81816234897873,0.08740590787054714,0.9149548633164519,0
22.679026021944082,2.417937587210197,0.2333907939704586,0
26.875856235906586,5.878885465958547,5.505541854994445,1
19.277624995031676,0.5359376257553983,0.596131163512903,0
20.239331393546664,0.3722406150313269,0.4241938500268354,0
19.53495777901747,-0.2948114480100372,0.3172038301035717,0
18.00636190748669,-1.7838935087589185,0.6249611333558092,0
20.00922076264881,-0.8991365320590177,0.5817709695049867,0
19.957775212393898,0.20891642190711224,0.25707527758624255,0
19.568584486450234,0.3197751734132588,0.39191993261018515,0
26.2440481741928,6.400718908369704,3.568093335103552,2
19.265634535183807,-0.4002494053183945,0.55346207269192,0
20.507643379796594,0.5914460954445033,0.6184445010070732,0
19.587595495012042,-0.7077917504505464,0.1814010565204953,0
27.48330824076155,7.599345691063196,5.2256396234729365,1
20.943112857332185,0.4731620896419102,0.4448638384005281,0
19.379885451032315,-0.8599460749228349,0.23841821039887195,0
19.952449257052322,0.43691229930235664,0.6466028983471388,0
19.691372816288705,-0.35323948326435683,0.28337218811534565,0
20.70895820333603,0.7438428341091772,0.5742199344704157,0
18.795698896022405,0.01048829022434461,0.4335467739122378,0
19.958827852206536,-0.8733059266800929,0.5269077017144975,0
20.49443882422823,0.08945851616423539,0.5646886129989789,0
19.656737622858532,-0.5576521984683289,0.41335649880571923,0
27.57810321256381,7.418488466733834,2.827241676052592,2
19.39785204253957,0.07151005279632727,0.6114811004506167,0
20.9085487580873,0.5759706406374718,0.6434990150662172,0
21.079479561875832,0.6674219877755121,0.4438711267256669,0
20.111338333681644,0.15603050147554498,0.4422691282738252,0
21.97433828904568,0.6361578227097162,0.6304238210135641,0
20.96446828389188,0.3124271073174931,0.4367519008555786,0
20.42574589954226,-0.18918625770037423,0.3328923361343724,0
19.252810367790328,-0.4656620241058391,0.47689116088729466,0
20.18573865307401,-0.02211626247665066,1.0267769957697201,0
22.304179301139015,0.6110485527644123,0.6330441309193191,0
31.802935863999608,11.274155348573505,10.148003074234076,2
20.993753543365262,0.04983561880926857,0.5921251593941452,0
24.898478112989427,4.616338836588575,2.786856712640988,1
20.204006140308017,0.2487423016178596,0.302490560072483,0
20.303872507760758,0.15527657476490475,0.42691291640276374,0
